date,pseudo,contexte,composant,evenement
2024-09-17 20:46:14,817,Test: Test : Ch. 6 – Tableau à plusieurs dimensions,Test,Résumé de tentative de test consulté
2024-09-17 20:46:14,817,Test: Test : Ch. 6 – Tableau à plusieurs dimensions,Test,Tentative de test modifiée
2024-09-17 20:46:19,817,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Utilisateur évalué
2024-09-17 20:46:19,817,Test: Test : Ch. 6 – Tableau à plusieurs dimensions,Test,Tentative de test envoyée
2024-09-17 20:46:20,817,Test: Test : Ch. 6 – Tableau à plusieurs dimensions,Test,Tentative de test relue
2024-09-17 20:47:00,817,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-09-17 20:47:01,817,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-09-17 22:12:53,357,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-09-17 22:12:57,357,Fichier: Conseils,Fichier,Module de cours consulté
2024-09-17 22:13:12,357,Fichier: Méthodologie ,Fichier,Module de cours consulté
2024-09-17 22:13:25,357,Autre,Fichier,Module de cours consulté
2024-09-17 22:13:32,357,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-09-18 07:05:23,454,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-09-18 07:05:35,454,Fichier: ModeEmploiAlgo,Fichier,Module de cours consulté
2024-09-18 07:05:40,454,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-09-18 07:05:44,454,Fichier: Méthodologie ,Fichier,Module de cours consulté
2024-09-18 07:06:03,454,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Module de cours consulté
2024-09-18 07:06:13,454,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-09-18 07:06:18,454,Fichier: Leçon 0 – Résumé,Fichier,Module de cours consulté
2024-09-18 07:07:19,454,Fichier: Activités en autonomie sur les notions de base,Fichier,Module de cours consulté
2024-09-18 08:50:21,322,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #2,Système,Cours consulté
2024-09-18 08:50:46,322,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-09-18 08:50:55,322,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Module de cours consulté
2024-09-18 08:50:59,322,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Tentative de test commencée
2024-09-18 08:50:59,322,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Tentative de test consultée
2024-09-18 08:52:01,322,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Tentative de test modifiée
2024-09-18 08:52:02,322,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Résumé de tentative de test consulté
2024-09-18 08:52:06,322,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Tentative de test consultée
2024-09-18 08:52:45,322,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Tentative de test modifiée
2024-09-18 08:52:46,322,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Résumé de tentative de test consulté
2024-09-18 08:52:50,322,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Tentative de test envoyée
2024-09-18 08:52:51,322,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Tentative de test relue
2024-09-18 08:53:00,322,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Tentative de test relue
2024-09-18 08:53:07,322,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-09-18 08:53:08,322,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Module de cours consulté
2024-09-18 08:53:12,322,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Tentative de test commencée
2024-09-18 08:53:12,322,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Tentative de test consultée
2024-09-18 08:53:39,322,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Tentative de test modifiée
2024-09-18 08:53:40,322,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Résumé de tentative de test consulté
2024-09-18 08:53:43,322,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Tentative de test envoyée
2024-09-18 08:53:43,322,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Utilisateur évalué
2024-09-18 08:53:44,322,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Tentative de test relue
2024-09-18 08:53:50,322,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-09-18 08:53:52,322,Test: Test : Ch. 2 – Conditionnelle simple,Test,Module de cours consulté
2024-09-18 08:54:19,322,Test: Test : Ch. 2 – Conditionnelle simple,Test,Tentative de test consultée
2024-09-18 08:58:56,322,Test: Test : Ch. 2 – Conditionnelle simple,Test,Tentative de test modifiée
2024-09-18 08:58:57,322,Test: Test : Ch. 2 – Conditionnelle simple,Test,Résumé de tentative de test consulté
2024-09-18 08:59:02,322,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Utilisateur évalué
2024-09-18 08:59:02,322,Test: Test : Ch. 2 – Conditionnelle simple,Test,Tentative de test envoyée
2024-09-18 08:59:04,322,Test: Test : Ch. 2 – Conditionnelle simple,Test,Tentative de test relue
2024-09-18 08:59:58,322,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-09-18 09:00:00,322,Test: Test : Ch. 2 – Conditionnelle simple,Test,Module de cours consulté
2024-09-18 09:00:08,322,Test: Test : Ch. 2 – Conditionnelle simple,Test,Tentative de test commencée
2024-09-18 09:00:09,322,Test: Test : Ch. 2 – Conditionnelle simple,Test,Tentative de test consultée
2024-09-18 09:00:51,322,Test: Test : Ch. 2 – Conditionnelle simple,Test,Tentative de test modifiée
2024-09-18 09:00:52,322,Test: Test : Ch. 2 – Conditionnelle simple,Test,Résumé de tentative de test consulté
2024-09-18 09:00:56,322,Test: Test : Ch. 2 – Conditionnelle simple,Test,Tentative de test envoyée
2024-09-18 09:00:56,322,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Utilisateur évalué
2024-09-18 09:00:58,322,Test: Test : Ch. 2 – Conditionnelle simple,Test,Tentative de test relue
2024-09-18 10:17:56,344,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-09-18 10:18:18,121,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-09-18 10:18:29,121,Fichier: Fiche de cours sur les notions de base pour écrire un algorithme,Fichier,Module de cours consulté
2024-09-18 10:59:25,717,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-09-18 11:00:12,717,Fichier: Leçon 0 – Résumé,Fichier,Module de cours consulté
2024-09-18 11:00:33,717,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Module de cours consulté
2024-09-18 11:00:42,717,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Tentative de test consultée
2024-09-18 11:00:42,717,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Tentative de test commencée
2024-09-18 11:01:25,717,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Module de cours consulté
2024-09-18 11:06:19,717,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #2,Système,Cours consulté
2024-09-18 11:07:00,717,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-09-18 11:07:19,717,Fichier: Leçon 0 – Résumé,Fichier,Module de cours consulté
2024-09-18 11:07:21,717,Autre,Fichier,Module de cours consulté
2024-09-18 11:07:26,717,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-09-18 11:07:51,717,Fichier: Leçon 0 – Résumé,Fichier,Module de cours consulté
2024-09-18 11:08:06,717,Fichier: Fiche de cours sur les notions de base pour écrire un algorithme,Fichier,Module de cours consulté
2024-09-18 13:38:18,117,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-09-18 13:39:10,282,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-09-18 14:01:59,42,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-09-18 14:18:00,117,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-09-18 14:20:52,117,Test: Quiz – Leçon 4,Test,Module de cours consulté
2024-09-18 14:22:12,117,Test: Quiz – Leçon 4,Test,Tentative de test consultée
2024-09-18 14:22:12,117,Test: Quiz – Leçon 4,Test,Tentative de test commencée
2024-09-18 14:25:37,117,Test: Quiz – Leçon 4,Test,Tentative de test modifiée
2024-09-18 14:25:38,117,Test: Quiz – Leçon 4,Test,Résumé de tentative de test consulté
2024-09-18 14:25:42,117,Test: Quiz – Leçon 4,Test,Tentative de test envoyée
2024-09-18 14:25:42,117,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Utilisateur évalué
2024-09-18 14:25:43,117,Test: Quiz – Leçon 4,Test,Tentative de test relue
2024-09-18 14:26:42,117,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-09-18 14:27:28,117,Test: Quiz – Leçon 4,Test,Module de cours consulté
2024-09-18 14:27:32,117,Test: Quiz – Leçon 4,Test,Tentative de test commencée
2024-09-18 14:27:32,117,Test: Quiz – Leçon 4,Test,Tentative de test consultée
2024-09-18 14:29:31,117,Test: Quiz – Leçon 4,Test,Tentative de test modifiée
2024-09-18 14:29:32,117,Test: Quiz – Leçon 4,Test,Résumé de tentative de test consulté
2024-09-18 14:29:36,117,Test: Quiz – Leçon 4,Test,Tentative de test envoyée
2024-09-18 14:29:36,117,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Utilisateur évalué
2024-09-18 14:29:37,117,Test: Quiz – Leçon 4,Test,Tentative de test relue
2024-09-18 14:30:31,117,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-09-18 14:30:37,117,Test: Test : Ch. 4 – Sous-algorithmes,Test,Module de cours consulté
2024-09-18 14:30:40,117,Test: Test : Ch. 4 – Sous-algorithmes,Test,Tentative de test commencée
2024-09-18 14:30:41,117,Test: Test : Ch. 4 – Sous-algorithmes,Test,Tentative de test consultée
2024-09-18 14:34:04,117,Test: Test : Ch. 4 – Sous-algorithmes,Test,Tentative de test modifiée
2024-09-18 14:34:05,117,Test: Test : Ch. 4 – Sous-algorithmes,Test,Résumé de tentative de test consulté
2024-09-18 14:34:09,117,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Utilisateur évalué
2024-09-18 14:34:10,117,Test: Test : Ch. 4 – Sous-algorithmes,Test,Tentative de test envoyée
2024-09-18 14:34:11,117,Test: Test : Ch. 4 – Sous-algorithmes,Test,Tentative de test relue
2024-09-18 15:01:52,829,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-09-18 15:02:22,829,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-09-18 15:03:07,829,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #2,Système,Cours consulté
2024-09-18 15:05:03,829,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #2,Système,Cours consulté
2024-09-18 15:05:16,829,Fichier: Structure d'un programme,Fichier,Module de cours consulté
2024-09-18 15:05:23,829,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #2,Système,Cours consulté
2024-09-18 16:26:02,829,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-09-18 16:26:10,829,Fichier: Exemples sur les tableaux à une dimension,Fichier,Module de cours consulté
2024-09-18 16:26:12,829,Fichier: Fiche sur les tableaux ,Fichier,Module de cours consulté
2024-09-18 18:45:25,169,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-09-18 18:45:28,169,Fichier: ModeEmploiAlgo,Fichier,Module de cours consulté
2024-09-18 18:47:47,169,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-09-18 18:47:51,169,Fichier: Conseils,Fichier,Module de cours consulté
2024-09-18 18:49:30,169,Fichier: Conventions,Fichier,Module de cours consulté
2024-09-18 18:50:37,169,Fichier: Méthodologie ,Fichier,Module de cours consulté
2024-09-18 18:52:25,169,Forum: Question Réponses,Forum,Module de cours consulté
2024-09-18 18:52:44,169,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-09-18 18:52:48,169,Fichier: Contrat,Fichier,Module de cours consulté
2024-09-18 18:53:53,169,Autre,Fichier,Module de cours consulté
2024-09-18 19:03:49,860,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #2,Système,Cours consulté
2024-09-18 19:03:57,860,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-09-18 19:04:03,860,Fichier: Leçon 0 – Résumé,Fichier,Module de cours consulté
2024-09-18 19:07:02,169,Autre,Fichier,Module de cours consulté
2024-09-18 19:07:07,169,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-09-18 19:07:11,169,Fichier: Leçon 0 – Résumé,Fichier,Module de cours consulté
2024-09-18 19:07:46,860,Autre,Fichier,Module de cours consulté
2024-09-18 19:07:49,860,Fichier: Contrat,Fichier,Module de cours consulté
2024-09-18 19:07:53,860,Autre,Fichier,Module de cours consulté
2024-09-18 19:08:27,860,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Module de cours consulté
2024-09-18 19:08:30,860,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Tentative de test commencée
2024-09-18 19:08:30,860,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Tentative de test consultée
2024-09-18 19:09:16,169,Fichier: Fiche de cours sur les notions de base pour écrire un algorithme,Fichier,Module de cours consulté
2024-09-18 19:09:23,860,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Tentative de test modifiée
2024-09-18 19:09:24,860,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Résumé de tentative de test consulté
2024-09-18 19:09:28,860,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Tentative de test consultée
2024-09-18 19:09:30,860,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Résumé de tentative de test consulté
2024-09-18 19:09:31,860,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Module de cours consulté
2024-09-18 19:10:16,169,Fichier: Feuille de TD 1,Fichier,Module de cours consulté
2024-09-18 19:10:16,860,"Test: Test : Ch. 1 – Variable, type et instructions de base",Test,Module de cours consulté
2024-09-18 19:10:29,169,Fichier: Exemples sur les notions de base,Fichier,Module de cours consulté
2024-09-18 19:10:31,860,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-09-18 19:10:34,860,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-09-18 19:10:49,860,Fichier: Fiche de cours sur les notions de base pour écrire un algorithme,Fichier,Module de cours consulté
2024-09-18 19:10:49,169,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #2,Système,Cours consulté
2024-09-18 19:11:00,860,Fichier: Exemples sur les notions de base,Fichier,Module de cours consulté
2024-09-18 19:11:35,169,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-09-18 19:11:44,169,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Liste d’utilisateurs consultée
2024-09-18 19:12:01,169,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-09-18 21:13:48,147,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-09-18 21:21:02,117,Test: Test : Ch. 4 – Sous-algorithmes,Test,Tentative de test relue
2024-09-18 21:21:08,117,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-09-18 21:47:04,117,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Cours consulté
2024-09-18 21:47:17,117,Test: Quiz – Leçon 5,Test,Module de cours consulté
2024-09-18 21:47:21,117,Test: Quiz – Leçon 5,Test,Tentative de test commencée
2024-09-18 21:47:21,117,Test: Quiz – Leçon 5,Test,Tentative de test consultée
2024-09-18 21:52:29,117,Test: Quiz – Leçon 5,Test,Tentative de test enregistrée automatiquement
2024-09-18 21:54:28,117,Test: Quiz – Leçon 5,Test,Tentative de test modifiée
2024-09-18 21:54:29,117,Test: Quiz – Leçon 5,Test,Résumé de tentative de test consulté
2024-09-18 21:54:32,117,Cours: PASS - S1 - UE Disciplinaire Informatique : partie #1,Système,Utilisateur évalué
2024-09-18 21:54:32,117,Test: Quiz – Leçon 5,Test,Tentative de test envoyée
